text;name;labels
It has long ears and feet, but has little stubby arms with no noticeable fingers;Raichu;25
Additionally, its electrical sacs are yellow, unlike its previous form's red coloring;Raichu;25
It has a plump white belly, the tips of its arms and toes are brown;Raichu;25
The soles of its feet are tan-colored and the paw pads on the undersides are yellowish orange;Raichu;25
Raichu also have a long, thin, black tail that ends in a large lightning bolt shape;Raichu;25
Alolan Raichu slightly resembles an Audino;Raichu;25
Its tail is now in an oval shape that allows Raichu to stand on it as if it is actually surfing;Raichu;25
Alolan Raichu also now has bright blue eyes, darker skin tone, white hands and feet, and yellow ears pointing upwards;Raichu;25
Male Kantonian Raichu have tips on their lightning bolt tails while females have flat ends on them;Raichu;25
Unlike their Kantonian counterparts, Alolan Raichu do not sport any visual differences between males and females;Raichu;25
Raichu is more confident, faithful and powerful than Pikachu, which makes them rivals, but sometimes it is just as friendly and cute;Raichu;25
However, if it stores too much electricity in its body, it can become extremely short-tempered and aggressive;Raichu;25
Yet, some of them are timid and will run away from people;Raichu;25
Usually, Alolan Raichu are often more playful than their normal counterparts;Raichu;25
They use their surfboard-like tails to ride waves and to float in mid-air;Raichu;25
When their cheeks are rubbed, they emit both electricity and a sweet-smelling aroma;Raichu;25
Locals of the Alola region often states that Raichu got this change from eating lots of fluffy pancakes, which are a common delicacy in the Alola region;Raichu;25
Raichu can generate electricity through its cheeks and electrocute its opponents;Raichu;25
The highest amount of electricity it can discharge to take down its foes are 100,000 volts;Raichu;25
When or not in battle a Raichu can use its long tail to grab and restrain opponents or hold and carry things seen in PJ018 and PJ036;Raichu;25
Its tail can also serve as a ground to protect itself from high voltage power;Raichu;25
Being part-Psychic-type, Alolan Raichu can also learn Psychic apart from learning Electric type moves;Raichu;25
It can discharge star-shaped thunderbolts;Raichu;25
Able to control psychic powers, Alolan Raichu gathers psykenosis into its tail and uses it to ride around;Raichu;25
When you scrub its cheek pouches, they emit very sweet aroma;Raichu;25
Raichu is the evolved form of Pikachu, and the final evolutionary form of Pichu;Raichu;25
Pikachu can evolve into either form of Raichu by the use of a Thunder Stone, but will only evolve into Alolan Raichu in Sun and Moon (and Ultra Sun and Ultra Moon unless it is evolved in Ultra Space);Raichu;25
Before the release of Pokemon Bank for Sun and Moon, the normal form could not be obtained in either games without trading;Raichu;25
Raichu is a bipedal, rodent-like Pokémon;Raichu;25
Raichu is covered in dark orange fur with a white belly;Raichu;25
Its bifurcated ears are brown on the outside, yellow on the insides, and end in a distinctive curl;Raichu;25
There is a circular yellow marking on each cheek where its electric sacs are, and it has a triangular, dark brown nose;Raichu;25
Its arms and feet have patches of brown fur at the end, and the soles of its long feet are tan with a circular orange pad in the center;Raichu;25
On its back are two horizontal brown stripes;Raichu;25
Its long, thin tail has a lightning bolt-shaped end;Raichu;25
This lightning bolt is chipped on females;Raichu;25
Raichu exudes a weak electrical charge from all its body and glows slightly in the dark;Raichu;25
Raichu's tail is used to gather electricity from the atmosphere, or it can be planted in the ground to search for electricity;Raichu;25
It also protects Raichu from its own high voltage power;Raichu;25
Raichu can store over 100,000 volts of electricity, enough to knock out a Copperajah;Raichu;25
If Raichu's sacs are fully charged, its ears will stand straight up and its muscles become stimulated;Raichu;25
However, it will become aggressive if it has stored too much electricity and stress;Raichu;25
To keep from reaching this state, it discharges electricity through its tail into the ground;Raichu;25
This leads to scorched patches near its nest;Raichu;25
Being the result of evolution via Evolution stone, Raichu is rarely found in the wild, though they can be found in forests and woodlands;Raichu;25
The main reason Raichu is rarely seen in the wild is because people prefer the look it had as Pikachu;Raichu;25
In Alola, Raichu has lighter coloring and more rounded features;Raichu;25
Its eyes are blue with yellow half-circles along the bottom;Raichu;25
It has large yellow ears with an inner spiral toward the base and brown on the inside;Raichu;25
These ears are thicker and less pointed than a standard Raichu's ear;Raichu;25
In addition to its white belly, Alolan Raichu has white markings on its paws with bright yellow lines between its digits;Raichu;25
The stripes on its back have also turned white, and there is a small, white circular marking on each heel;Raichu;25
The lightning bolt-shaped tip of its tail has rounded edges;Raichu;25
By collecting its psychic power in its tail, it is able to ride it like a surfboard and float in the air;Raichu;25
While its cheek sacs are still used to store electricity, rubbing them releases a sweet aroma while also getting a light shock;Raichu;25
This is also thought to be connected to its Psychic abilities;Raichu;25
Alolan Raichu's origins were initially a mystery at the time;Raichu;25
The people of Alola suggested it ate too many sweet and fluffy pancakes,1 especially those made with a secret Alolan recipe;Raichu;25
However, researchers believe the change is related to Alolan Raichu's diet in general;Raichu;25
It is also believed the weather and climate of the Alola region played a role in the transformation;Raichu;25
Alolan Raichu is capable of unleashing star-shaped thunderbolts;Raichu;25
It is also known by the name hodad;Raichu;25
Raichu and its pre-evolved forms are the only known Pokémon capable of learning the move Volt Tackle;Raichu;25
Alolan Raichu is the only known Pokémon capable of using the Z-Move Stoked Sparksurfer;Raichu;25
Sandshrew has a white belly and a yellow back;Sandshrew;26
Its back resembles bricked pavement or walls;Sandshrew;26
It has a short tail, four short legs and a small head;Sandshrew;26
Sandshrew resembles an armadillo, and can curl into a very tight ball which is about the size of a basketball;Sandshrew;26
Alolan Sandshrew, having fled the desert due to frequent eruptions, has adapted to the cold climate of the snowy mountains;Sandshrew;26
This Sandshrew has a white belly and an ice blue back;Sandshrew;26
Its back resembles bricked pavement or walls albeit colored ice blue;Sandshrew;26
It has a short tail, four short legs and a small head;Sandshrew;26
The majority of its ice blue body is clad in steel-hard ice armor, also sporting the ice brick pattern;Sandshrew;26
Most Sandshrew are timid and they usually run away by digging holes;Sandshrew;26
Despite this nature, they can become braver and more courageous once they're trained by skilled trainers;Sandshrew;26
When their skin becomes wrinkled due to moisture, they head to volcanic areas and dry themselves out through laying on a spot with lots of geothermal heat;Sandshrew;26
They are implied to eat bug types;Sandshrew;26
When some Sandshrew first arrived at the islands of Alola, they tried to scrape out niches in lowland desert areas;Sandshrew;26
However, such places were plagued with frequent volcanic activity in Alola's past, making them unsuitable for most forms of life;Sandshrew;26
Though Sandshrew are somewhat accustomed to geothermic activity, the frequency of such disturbances was so great that were forced to flee to higher ground;Sandshrew;26
Today, Alolan Sandshrew inhabit snowy mountains;Sandshrew;26
Their skin has grown thicker and steel-like to help insulate them from the cold additionally, they are also covered in thin layers of ice;Sandshrew;26
Though this gives them great defensive capabilities, it also hinder their flexibility;Sandshrew;26
Consequently, Alolan Sandshew cannot curl up into balls like their mainland relatives;Sandshrew;26
To move, Alolan Sandshrew slide across slick ice on their bellies like curling stones;Sandshrew;26
A popular competition in Alolan festivals, in fact, is Sandshrew sliding, where contestants try to slide their Pokémon as far down the ice as possible;Sandshrew;26
Alolan Sandshrew also have developed claws that help them cling onto ice without slipping;Sandshrew;26
